jurisdiction_code,fiscal_year,direction,budget_line_id,cofog_status,cofog_division,cofog_consolidation,cofog_decided_at_level,cofog_rule_id,cofog_counterpart_fund
132047,2024,expenditure,132047:2024:expenditure:approved:0c8ee82d7287e19c,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0c90280e914da938,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0c9216fad17741c4,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:0c972b4f5f6047e8,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0ca01b3aa277b39f,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0cb1bcbb3c63671c,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0cb89ac295081a4d,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:0cbf7dcf02cbc080,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0ce62d9a9d6afb9d,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:0ce68219bd977fe1,assigned,04,retained,款,norin,
132047,2024,expenditure,132047:2024:expenditure:approved:0cf0aacb955088ac,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:0cf3d9a13a1ed944,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:0cf813a97e8e0f1b,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0cfac2587081937e,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0d1acc00f6354784,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0d34fa82635e3fa6,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0d363bd9af2bde3f,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:0d4595e141ac5c2b,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:0d4e536f898ae91f,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0d6a802000a322c0,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:0d75220aa45568d0,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:0d7805cd7cef1999,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0dc3b8891fabc528,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0dd70ca1a2071538,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0df29a0cc86effab,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:0df66b6573e9b7b4,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:0df939dfc146ee59,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0dfa1ac4acaa5d15,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0dfe112305317b10,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:0e04f0af525c46d3,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:0e10c09499a21ca0,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:0e1f3a5df1c647ed,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:0e35fb3fa8817f91,assigned,08,retained,目,shogaigakushu-toshokan,
132047,2024,expenditure,132047:2024:expenditure:approved:0e5e2fb4c65c0838,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0e7c41eb2a3a8298,assigned,04,retained,款,norin,
132047,2024,expenditure,132047:2024:expenditure:approved:0e8eac890a6d3099,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:0e9be611ab777259,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:0e9c54dedc9d582d,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:0ecbcc3f9c3f5d83,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0ed29a4fd4541249,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0eda9daabde03fc6,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0eed3f52c8b8ccf6,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0ef7e98d526847da,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0f2de784a7b209ae,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:0f3635c65cf2011f,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0f4fdd2523a069d6,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0f61f0abc6d1e305,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0f62a2cc8b29bea2,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0f6e386c800fc385,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:0f80055b696e6ff7,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:0f86762dce6d0d97,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0fa5d58641400e37,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:0fa9572ad7fbf2e2,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:0faf27c89739a8bb,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0fb5e0326e43431e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:0fc0c0157d464606,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:0fcef26ed3c6e6dc,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:0fd8d48ece47f92a,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:0ff083d12d1a84eb,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:0ff5b994143dc298,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:0ff7ea01fe999e1a,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:0ffcda8a68ab0ef4,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1017583c1418af9e,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:101bba2c497f7cc1,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:102161e0b977003a,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:1038c1943de36888,assigned,08,retained,目,shogaigakushu-toshokan,
132047,2024,expenditure,132047:2024:expenditure:approved:1038e23f9930ca9c,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:103b27872504a3f2,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:104d861d16afe42b,assigned,01,retained,款,gikai,
132047,2024,expenditure,132047:2024:expenditure:approved:1071de932b302bdd,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:107b833e02ea6cf1,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:10886e72d0d747d6,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:1090439f00d32fe5,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:10a373468c29d8d9,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:10aa8fe9168e4007,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:10af99aa2da83a37,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:10b358d5468f763e,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:10b6de3268151844,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:10b94a508a7aa1dd,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:10baec3c6be10e95,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:10c2018af10382b7,assigned,05,retained,項,eisei-seiso,
132047,2024,expenditure,132047:2024:expenditure:approved:10c492f3ba1810ec,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:10d760f07b280d87,assigned,04,retained,款,shoko,
132047,2024,expenditure,132047:2024:expenditure:approved:10dcd9329d72bcc6,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:10e61228f8c6075b,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:10f54d5903a61e6b,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:10f87022d43bba58,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:10fda1b2708de38c,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1104c4d5fe87abc8,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:11352f68250f5ad2,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1165c285c995a6a2,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:1172e49dd62fe8ed,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:117869b712278e79,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:118c7b6382d79273,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1195c9c56fd8b65d,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:11b5bfdbc088c41f,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:11b9eeaaae5061d9,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:11c5719990b84733,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:11d7fc1456da359e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:11d9461ea58db1b6,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:11d9da8808306f94,assigned,10,retained,会計,fund-kaigo-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:11eb1bf4c2bceb5f,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:11f858a77cb827b2,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:120b3918c4430013,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:120d46e1b0088c02,assigned,04,retained,項,doboku-doro,
132047,2024,expenditure,132047:2024:expenditure:approved:120e478adc2d50a3,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:121aabcc8742702e,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:122491dfa991192a,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:122a341623b52f43,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:12434b3189235a39,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:1243ea435189fbf2,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:1249d0ee7ee5fdc9,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:124dddada80a3984,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:125675e287a6ded9,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:1274d6a3bbc9397e,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1291fa1d01cc1d3f,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:129717c324c2147d,assigned,06,retained,目,toshikeikaku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:129e222678fb8d42,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:12a1bd8c4ed18111,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:12b7653076bb6b70,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:12c35b0c8c432cd5,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:12c6ae41c0e870cc,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:12c8dfaa7f9ca751,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:12e4ba85d9f85a2c,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:12f9e89f0a9fe654,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:12ff05294359e963,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:1300358173ab25b5,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1305edfceff71d73,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:130aef7e5a705df6,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:13246b8ba35e0c1a,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:132f6fa16c849bbb,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:134fb03cf452a92a,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:13596d72f394a8a0,assigned,07,retained,項,eisei-hoken,
132047,2024,expenditure,132047:2024:expenditure:approved:1364e2d7ed5e37a7,assigned,09,retained,目,shogaigakushu-other,
132047,2024,expenditure,132047:2024:expenditure:approved:13784266776a13c1,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:137fedf4dce55d23,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:13805bab9fc3a0f9,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:1386fa31bf94b1ad,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:13985908bbc14b52,assigned,06,retained,項,doboku-jutaku,
132047,2024,expenditure,132047:2024:expenditure:approved:13ab7eb47d6eaada,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:13b80b93944a69d3,assigned,04,retained,項,doboku-kanri,
132047,2024,expenditure,132047:2024:expenditure:approved:13bff4913694bedf,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:13c09fbd7ad8f273,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:13c1cd1a58bf9730,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:13c91101c592670e,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:13d21b002f8b43ad,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:13e4bc1f948a7fda,assigned,08,retained,項,kyoiku-sports,
132047,2024,expenditure,132047:2024:expenditure:approved:13e7d55c2432bc71,assigned,08,retained,目,toshikeikaku-kouen,
132047,2024,expenditure,132047:2024:expenditure:approved:13ff4f9270c41c4e,assigned,03,retained,款,shobo,
132047,2024,expenditure,132047:2024:expenditure:approved:1402fa360557dcf9,assigned,10,retained,款,minsei,
132047,2024,expenditure,132047:2024:expenditure:approved:140a5e1a1eecd572,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:141087c9696c3955,assigned,09,retained,項,kyoiku-somu,
132047,2024,expenditure,132047:2024:expenditure:approved:14174956f04e5e13,assigned,01,retained,款,somu,
132047,2024,expenditure,132047:2024:expenditure:approved:141e8173b2cba8f6,assigned,09,retained,項,kyoiku-somu,
