団体コード,"都道府県名
 （漢字）","市区町村名
 （漢字）","都道府県名
 （カナ）","市区町村名
 （カナ）",自治体のトップページ,会議録のトップページ, 自治体数,公開自治体数,公開自治体率
15610,北海道,興部町,ﾎｯｶｲﾄﾞｳ,ｵｺｯﾍﾟﾁｮｳ,http://www.town.okoppe.lg.jp/cms/,http://www.town.okoppe.lg.jp/cms/section/gikai/nbm3tm0000000ndt.html,,,
15628,北海道,西興部村,ﾎｯｶｲﾄﾞｳ,ﾆｼｵｺｯﾍﾟﾑﾗ,http://www.vill.nishiokoppe.hokkaido.jp/,,,,
15636,北海道,雄武町,ﾎｯｶｲﾄﾞｳ,ｵｳﾑﾁｮｳ,http://www.town.oumu.hokkaido.jp/,http://www1.town.oumu.hokkaido.jp/dbp/phpdb.php?table=minutes&skin=folder,,,
15644,北海道,大空町,ﾎｯｶｲﾄﾞｳ,ｵｵｿﾞﾗﾁｮｳ,http://www.town.ozora.hokkaido.jp/,http://www.town.ozora.hokkaido.jp/docs/2015012200186/,,,
15717,北海道,豊浦町,ﾎｯｶｲﾄﾞｳ,ﾄﾖｳﾗﾁｮｳ,www.town.hokkaido.jp,http://houmu.h-chosonkai.gr.jp/~reikidb/top/search/t:0.64764900%201462851951,,,
15750,北海道,壮瞥町,ﾎｯｶｲﾄﾞｳ,ｿｳﾍﾞﾂﾁｮｳ,https://www.town.sobetsu.lg.jp/,https://www.town.sobetsu.lg.jp/gikai.html,,,
15784,北海道,白老町,ﾎｯｶｲﾄﾞｳ,ｼﾗｵｲﾁｮｳ,http://www.town.shiraoi.hokkaido.jp/,http://www.town.shiraoi.hokkaido.jp/gikai/kaigiroku/kaigiroku.htm,,,
15814,北海道,厚真町,ﾎｯｶｲﾄﾞｳ,ｱﾂﾏﾁｮｳ,http://www.town.atsuma.lg.jp/,http://www.town.atsuma.lg.jp/gikai/kaigiroku/kaigiroku.html,,,
15849,北海道,洞爺湖町,ﾎｯｶｲﾄﾞｳ,ﾄｳﾔｺﾁｮｳ,http://www.town.toyako.hokkaido.jp/,http://www.town.toyako.hokkaido.jp/town_administration/town_council/toc006/,,,
15857,北海道,安平町,ﾎｯｶｲﾄﾞｳ,ｱﾋﾞﾗﾁｮｳ,http://www.town.abira.lg.jp/,,,,
15865,北海道,むかわ町,ﾎｯｶｲﾄﾞｳ,ﾑｶﾜﾁｮｳ,http://www.town.mukawa.lg.jp/,http://www.town.mukawa.lg.jp/2872.htm,,,
16012,北海道,日高町,ﾎｯｶｲﾄﾞｳ,ﾋﾀﾞｶﾁｮｳ,http://www.town.hidaka.hokkaido.jp/,http://www.kaigiroku.net/kensaku/hidaka-hokkaido/hidaka.html,,,
16021,北海道,平取町,ﾎｯｶｲﾄﾞｳ,ﾋﾞﾗﾄﾘﾁｮｳ,http://www.town.biratori.hokkaido.jp/,http://www.town.biratori.hokkaido.jp/gikai/gijiroku/,,,
16047,北海道,新冠町,ﾎｯｶｲﾄﾞｳ,ﾆｲｶｯﾌﾟﾁｮｳ,http://www.niikappu.jp/,http://www.niikappu.jp/gyose/gikai/gikai_kaigiroku.html,,,
16071,北海道,浦河町,ﾎｯｶｲﾄﾞｳ,ｳﾗｶﾜﾁｮｳ,http://www.town.urakawa.hokkaido.jp/,http://www.town.urakawa.hokkaido.jp/gikai/chuukei.html,,,
16080,北海道,様似町,ﾎｯｶｲﾄﾞｳ,ｻﾏﾆﾁｮｳ,http://www.samani.jp/,,,,
16098,北海道,えりも町,ﾎｯｶｲﾄﾞｳ,ｴﾘﾓﾁｮｳ,http://www.town.erimo.lg.jp/,http://www.town.erimo.lg.jp/section/gikai/tayori.html,,,
16101,北海道,新ひだか町,ﾎｯｶｲﾄﾞｳ,ｼﾝﾋﾀﾞｶﾁｮｳ,http://www.shinhidaka-hokkaido.jp/,http://www.shinhidaka-hokkaido.jp/gikai/detail/00000185.html,,,
16314,北海道,音更町,ﾎｯｶｲﾄﾞｳ,ｵﾄﾌｹﾁｮｳ,http://www.town.otofuke.hokkaido.jp/,http://www.town.otofuke.hokkaido.jp/town/assembly/gikai-kekka/H28gikai_kekka.html,,,
16322,北海道,士幌町,ﾎｯｶｲﾄﾞｳ,ｼﾎﾛﾁｮｳ,http://www.shihoro.jp/,http://www.shihoro.jp/assembly/dff663f0/,,,
16331,北海道,上士幌町,ﾎｯｶｲﾄﾞｳ,ｶﾐｼﾎﾛﾁｮｳ,http://www.kamishihoro.jp/,http://www.kamishihoro.jp/page/00000151,,,
16349,北海道,鹿追町,ﾎｯｶｲﾄﾞｳ,ｼｶｵｲﾁｮｳ,http://www.town.shikaoi.lg.jp/,http://www.town.shikaoi.lg.jp/machizukuri/gikai/gijiroku,,,
16357,北海道,新得町,ﾎｯｶｲﾄﾞｳ,ｼﾝﾄｸﾁｮｳ,http://www.shintoku-town.jp/,http://www.shintoku-town.jp/gikai/kaigiroku/,,,
16365,北海道,清水町,ﾎｯｶｲﾄﾞｳ,ｼﾐｽﾞﾁｮｳ,http://www.town.shimizu.hokkaido.jp/,http://www.town.shimizu.hokkaido.jp/gikai/giketu_kekka/index.html,,,
16373,北海道,芽室町,ﾎｯｶｲﾄﾞｳ,ﾒﾑﾛﾁｮｳ,http://www.memuro.net/,http://www.memuro.net/gikai/gijiroku/gijiroku.htm,,,
16381,北海道,中札内村,ﾎｯｶｲﾄﾞｳ,ﾅｶｻﾂﾅｲﾑﾗ,http://www.vill.nakasatsunai.hokkaido.jp/,http://www.vill.nakasatsunai.hokkaido.jp/gyousei/gikai/kaigiroku/,,,
16390,北海道,更別村,ﾎｯｶｲﾄﾞｳ,ｻﾗﾍﾞﾂﾑﾗ,http://www.sarabetsu.jp/,http://www.sarabetsu.jp/cms/index.php?ID=142,,,
16411,北海道,大樹町,ﾎｯｶｲﾄﾞｳ,ﾀｲｷﾁｮｳ,http://www.town.taiki.hokkaido.jp/,http://www.town.taiki.hokkaido.jp/soshiki/gikai/,,,
16420,北海道,広尾町,ﾎｯｶｲﾄﾞｳ,ﾋﾛｵﾁｮｳ,http://www.town.hiroo.hokkaido.jp/,http://www.town.hiroo.hokkaido.jp/gikai/gikaikaigiroku.html,,,
16438,北海道,幕別町,ﾎｯｶｲﾄﾞｳ,ﾏｸﾍﾞﾂﾁｮｳ,http://www.town.makubetsu.lg.jp/,http://www.town.makubetsu.lg.jp/chosei/gikai/gikai_kaigiroku/index.html,,,
16446,北海道,池田町,ﾎｯｶｲﾄﾞｳ,ｲｹﾀﾞﾁｮｳ,http://www.town.hokkaido-ikeda.lg.jp/,http://www.ikedamachi.net/pages/4_kaigiroku.html,,,
16454,北海道,豊頃町,ﾎｯｶｲﾄﾞｳ,ﾄﾖｺﾛﾁｮｳ,http://www.toyokoro.jp/,http://www.toyokoro.jp/assembly/,,,
16462,北海道,本別町,ﾎｯｶｲﾄﾞｳ,ﾎﾝﾍﾞﾂﾁｮｳ,https://www.town.honbetsu.hokkaido.jp/,https://www.town.honbetsu.hokkaido.jp/diet/minutes.html,,,
16471,北海道,足寄町,ﾎｯｶｲﾄﾞｳ,ｱｼｮﾛﾁｮｳ,http://www.town.ashoro.hokkaido.jp/,http://www.town.ashoro.hokkaido.jp/gikai/kaigi.html,,,
16489,北海道,陸別町,ﾎｯｶｲﾄﾞｳ,ﾘｸﾍﾞﾂﾁｮｳ,https://www.rikubetsu.jp/,https://www.rikubetsu.jp/gikai/kaigiroku/,,,
16497,北海道,浦幌町,ﾎｯｶｲﾄﾞｳ,ｳﾗﾎﾛﾁｮｳ,https://www.urahoro.jp/,https://www.urahoro.jp/soshiki_shigoto/gikaijimukyoku/kaigiroku/,,,
16616,北海道,釧路町,ﾎｯｶｲﾄﾞｳ,ｸｼﾛﾁｮｳ,http://www.town.kushiro.lg.jp/,http://www.town.kushiro.lg.jp/gikai/gijiroku/2016.html,,,
16624,北海道,厚岸町,ﾎｯｶｲﾄﾞｳ,ｱｯｹｼﾁｮｳ,https://www.akkeshi-town.jp/,https://www.akkeshi-town.jp/chogikai/,,,
16632,北海道,浜中町,ﾎｯｶｲﾄﾞｳ,ﾊﾏﾅｶﾁｮｳ,http://www.townhamanaka.jp/,http://www.townhamanaka.jp/gikai/kaigi/,,,
16641,北海道,標茶町,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾁｬﾁｮｳ,http://www.town.shibecha.hokkaido.jp/,http://www.shibetsutown.jp/,,,
16659,北海道,弟子屈町,ﾎｯｶｲﾄﾞｳ,ﾃｼｶｶﾞﾁｮｳ,http://www.town.teshikaga.hokkaido.jp/,http://www.town.teshikaga.hokkaido.jp/05machizukuri/45tyougikai/05dayori/index.html,,,
16675,北海道,鶴居村,ﾎｯｶｲﾄﾞｳ,ﾂﾙｲﾑﾗ,http://www.vill.tsurui.lg.jp/,http://www.vill.tsurui.lg.jp/sonsei/gikai/gikai_07.html,,,
16683,北海道,白糠町,ﾎｯｶｲﾄﾞｳ,ｼﾗﾇｶﾁｮｳ,http://www.town.shiranuka.lg.jp/,http://www.town.shiranuka.lg.jp/web/PD_Cont.nsf/0/E35D9E158F68157E49257569000F2118?OpenDocument,,,
16918,北海道,別海町,ﾎｯｶｲﾄﾞｳ,ﾍﾞﾂｶｲﾁｮｳ,http://betsukai.jp/,,,,
16926,北海道,中標津町,ﾎｯｶｲﾄﾞｳ,ﾅｶｼﾍﾞﾂﾁｮｳ,https://www.nakashibetsu.jp/,https://www.nakashibetsu.jp/gikai/back/,,,
16934,北海道,標津町,ﾎｯｶｲﾄﾞｳ,ｼﾍﾞﾂﾁｮｳ,http://www.shibetsutown.jp/,,,,
16942,北海道,羅臼町,ﾎｯｶｲﾄﾞｳ,ﾗｳｽﾁｮｳ,http://www.rausu-town.jp/,http://www.rausu-town.jp/machi/04/post-89.php,,,
20001,青森県,,ｱｵﾓﾘｹﾝ,,http://www.pref.aomori.lg.jp/,http://asp.db-search.com/aomori/,,,
22012,青森県,青森市,ｱｵﾓﾘｹﾝ,ｱｵﾓﾘｼ,http://www.city.aomori.aomori.jp/,http://asp.db-search.com/aomori-c/,,,
22021,青森県,弘前市,ｱｵﾓﾘｹﾝ,ﾋﾛｻｷｼ,http://www.city.hirosaki.aomori.jp/,http://www.kensakusystem.jp/hirosaki/index.html,,,
22039,青森県,八戸市,ｱｵﾓﾘｹﾝ,ﾊﾁﾉﾍｼ,http://www.city.hachinohe.aomori.jp/,http://www2.city.hachinohe.aomori.jp/kaigiroku/index2.html,,,
22047,青森県,黒石市,ｱｵﾓﾘｹﾝ,ｸﾛｲｼｼ,http://www.city.kuroishi.aomori.jp/,http://www.city.kuroishi.aomori.jp/City_Assembly/CA_Menu.html,,,
22055,青森県,五所川原市,ｱｵﾓﾘｹﾝ,ｺﾞｼｮｶﾞﾜﾗｼ,http://www.city.goshogawara.lg.jp/,http://www.city.goshogawara.lg.jp/gikai/7-1kaigiroku.html,,,
22063,青森県,十和田市,ｱｵﾓﾘｹﾝ,ﾄﾜﾀﾞｼ,http://www.city.towada.lg.jp/,http://www.city.towada.lg.jp/bunya/gikaikensaku/,,,
22071,青森県,三沢市,ｱｵﾓﾘｹﾝ,ﾐｻﾜｼ,https://www.city.misawa.lg.jp/,"https://www.city.misawa.lg.jp/index.cfm/24,0,118,420,html",,,
22080,青森県,むつ市,ｱｵﾓﾘｹﾝ,ﾑﾂｼ,http://www.city.mutsu.lg.jp/,"http://www.city.mutsu.lg.jp/index.cfm/40,26796,97,304,html",,,
22098,青森県,つがる市,ｱｵﾓﾘｹﾝ,ﾂｶﾞﾙｼ,http://www.city.tsugaru.aomori.jp/,http://www.city.tsugaru.aomori.jp/gikai/kaigiroku/index.html,,,
22101,青森県,平川市,ｱｵﾓﾘｹﾝ,ﾋﾗｶﾜｼ,http://www.city.hirakawa.lg.jp/,http://www.city.hirakawa.lg.jp/docs/2012042500019/,,,
23019,青森県,平内町,ｱｵﾓﾘｹﾝ,ﾋﾗﾅｲﾏﾁ,http://www.town.hiranai.aomori.jp/,,,,
23035,青森県,今別町,ｱｵﾓﾘｹﾝ,ｲﾏﾍﾞﾂﾏﾁ,http://www.town.imabetsu.lg.jp/top.php,,,,
23043,青森県,蓬田村,ｱｵﾓﾘｹﾝ,ﾖﾓｷﾞﾀﾑﾗ,http://www.vill.yomogita.lg.jp/,http://www.vill.yomogita.lg.jp/sonsei/sonsei_8_3.html,,,
23078,青森県,外ヶ浜町,ｱｵﾓﾘｹﾝ,ｿﾄｶﾞﾊﾏﾏﾁ,http://www.town.sotogahama.lg.jp/,,,,
23213,青森県,鰺ヶ沢町,ｱｵﾓﾘｹﾝ,ｱｼﾞｶﾞｻﾜﾏﾁ,http://www.town.ajigasawa.lg.jp/,http://www.town.ajigasawa.lg.jp/?page_id=5884,,,
23230,青森県,深浦町,ｱｵﾓﾘｹﾝ,ﾌｶｳﾗﾏﾁ,http://www.town.fukaura.lg.jp/,http://www.town.fukaura.lg.jp/divGikaihp/1026.html,,,
23434,青森県,西目屋村,ｱｵﾓﾘｹﾝ,ﾆｼﾒﾔﾑﾗ,http://www.nishimeya.jp/,,,,
23612,青森県,藤崎町,ｱｵﾓﾘｹﾝ,ﾌｼﾞｻｷﾏﾁ,http://www.town.fujisaki.lg.jp/,"http://www.town.fujisaki.lg.jp/index.cfm/9,0,52,221,html",,,
23621,青森県,大鰐町,ｱｵﾓﾘｹﾝ,ｵｵﾜﾆﾏﾁ,http://www.town.owani.lg.jp/,"http://www.town.owani.lg.jp/index.cfm/9,0,46,160,html",,,
23671,青森県,田舎館村,ｱｵﾓﾘｹﾝ,ｲﾅｶﾀﾞﾃﾑﾗ,http://www.vill.inakadate.lg.jp/,,,,
23817,青森県,板柳町,ｱｵﾓﾘｹﾝ,ｲﾀﾔﾅｷﾞﾏﾁ,http://www.town.itayanagi.aomori.jp/,http://www.town.itayanagi.aomori.jp/gikai/teireikai_rinnjikai.html,,,
23841,青森県,鶴田町,ｱｵﾓﾘｹﾝ,ﾂﾙﾀﾏﾁ,http://www.town.tsuruta.aomori.jp/,,,,
23876,青森県,中泊町,ｱｵﾓﾘｹﾝ,ﾅｶﾄﾞﾏﾘﾏﾁ,http://www.town.nakadomari.lg.jp/index.cfm,"http://www.town.nakadomari.lg.jp/index.cfm/8,0,20,53,html",,,
24015,青森県,野辺地町,ｱｵﾓﾘｹﾝ,ﾉﾍｼﾞﾏﾁ,http://www.town.noheji.aomori.jp/,http://www.town.noheji.aomori.jp/category/566/566.html?section=15,,,
24023,青森県,七戸町,ｱｵﾓﾘｹﾝ,ｼﾁﾉﾍﾏﾁ,http://www.town.shichinohe.lg.jp/,http://www.town.shichinohe.lg.jp/gyosei/gikai/gikai/,,,
24058,青森県,六戸町,ｱｵﾓﾘｹﾝ,ﾛｸﾉﾍﾏﾁ,http://www.town.rokunohe.aomori.jp/,http://www.town.rokunohe.aomori.jp/chousei_cyougikai_kaigiroku.html,,,
24066,青森県,横浜町,ｱｵﾓﾘｹﾝ,ﾖｺﾊﾏﾏﾁ,http://www.town.yokohama.lg.jp/,"http://www.town.yokohama.lg.jp/index.cfm/10,0,30,html",,,
24082,青森県,東北町,ｱｵﾓﾘｹﾝ,ﾄｳﾎｸﾏﾁ,http://www.town.tohoku.lg.jp/,,,,
24112,青森県,六ヶ所村,ｱｵﾓﾘｹﾝ,ﾛｯｶｼｮﾑﾗ,http://www.rokkasho.jp/,http://www.db-search.com/rokkasho-v/index.php/,,,
24121,青森県,おいらせ町,ｱｵﾓﾘｹﾝ,ｵｲﾗｾﾁｮｳ,http://www.town.oirase.aomori.jp/,http://www.town.oirase.aomori.jp/site/gikai/list19-60.html,,,
24236,青森県,大間町,ｱｵﾓﾘｹﾝ,ｵｵﾏﾏﾁ,http://www.town.ooma.lg.jp/,"http://www.town.ooma.lg.jp/docs/bulletin/162/37,38,162.php",,,
24244,青森県,東通村,ｱｵﾓﾘｹﾝ,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ,http://www.vill.higashidoori.lg.jp/,,,,
24252,青森県,風間浦村,ｱｵﾓﾘｹﾝ,ｶｻﾞﾏｳﾗﾑﾗ,http://www.kazamaura.jp/,http://www.kazamaura.jp/assembly/announcing.html,,,
24261,青森県,佐井村,ｱｵﾓﾘｹﾝ,ｻｲﾑﾗ,http://www.sai.e-shimokita.jp/,http://www.sai.e-shimokita.jp/gikai/gikai_b01.html,,,
24414,青森県,三戸町,ｱｵﾓﾘｹﾝ,ｻﾝﾉﾍﾏﾁ,http://town.iwate.iwate.jp/,http://www.town.sannohe.aomori.jp/gikai/gikai-top.htm,,,
24422,青森県,五戸町,ｱｵﾓﾘｹﾝ,ｺﾞﾉﾍﾏﾁ,http://www.town.gonohe.aomori.jp/,http://www.town.gonohe.aomori.jp/chosei/gikai/gikai_kaigiroku.html,,,
24431,青森県,田子町,ｱｵﾓﾘｹﾝ,ﾀｯｺﾏﾁ,http://www.town.takko.aomori.jp/,"http://www.town.takko.aomori.jp/index.cfm/13,0,45,190,html",,,
24457,青森県,南部町,ｱｵﾓﾘｹﾝ,ﾅﾝﾌﾞﾁｮｳ,http://www.town.aomori-nanbu.lg.jp/,"http://www.town.aomori-nanbu.lg.jp/index.cfm/12,0,56,227,html",,,
24465,青森県,階上町,ｱｵﾓﾘｹﾝ,ﾊｼｶﾐﾁｮｳ,http://www.town.hashikami.lg.jp/,,,,
24503,青森県,新郷村,ｱｵﾓﾘｹﾝ,ｼﾝｺﾞｳﾑﾗ,http://www.vill.shingo.aomori.jp/,,,,
30007,岩手県,,ｲﾜﾃｹﾝ,,http://www.pref.iwate.jp/,http://www3.pref.iwate.jp/gikai/user/www/index.php,,,
32018,岩手県,盛岡市,ｲﾜﾃｹﾝ,ﾓﾘｵｶｼ,http://www.city.morioka.iwate.jp/,http://www.kaigiroku.net/kensaku/morioka/morioka.html,,,
32026,岩手県,宮古市,ｲﾜﾃｹﾝ,ﾐﾔｺｼ,http://www.city.miyako.iwate.jp/,http://www.city.miyako.iwate.jp/index/gikai/kaigiroku.html,,,
32034,岩手県,大船渡市,ｲﾜﾃｹﾝ,ｵｵﾌﾅﾄｼ,http://www.city.ofunato.iwate.jp/www/toppage/0000000000000/APM03000.html,http://www.kaigiroku.net/kensaku/ofunato/ofunato.html,,,
32051,岩手県,花巻市,ｲﾜﾃｹﾝ,ﾊﾅﾏｷｼ,https://www.city.hanamaki.iwate.jp/,http://www.kaigiroku.net/kensaku/hanamaki/hanamaki.html,,,
32069,岩手県,北上市,ｲﾜﾃｹﾝ,ｷﾀｶﾐｼ,http://www.city.kitakami.iwate.jp/,http://www.kaigiroku.net/kensaku/kitakami/kitakami.html,,,
32077,岩手県,久慈市,ｲﾜﾃｹﾝ,ｸｼﾞｼ,http://www.city.kuji.iwate.jp/,http://www.city.kuji.iwate.jp/gikai/gizi/giji/index.html,,,
32085,岩手県,遠野市,ｲﾜﾃｹﾝ,ﾄｵﾉｼ,http://www.city.tono.iwate.jp/,"http://www.city.tono.iwate.jp/index.cfm/39,0,210,html",,,
32093,岩手県,一関市,ｲﾜﾃｹﾝ,ｲﾁﾉｾｷｼ,http://www.city.ichinoseki.iwate.jp/,http://www.kensakusystem.jp/ichinoseki/,,,
32107,岩手県,陸前高田市,ｲﾜﾃｹﾝ,ﾘｸｾﾞﾝﾀｶﾀｼ,http://www.city.rikuzentakata.iwate.jp/,http://www.kaigiroku.net/kensaku/rikuzentakata/rikuzentakata.html,,,
32115,岩手県,釜石市,ｲﾜﾃｹﾝ,ｶﾏｲｼｼ,http://www.city.kamaishi.iwate.jp/,http://www.kaigiroku.net/kensaku/kamaishi/kamaishi.html,,,
32131,岩手県,二戸市,ｲﾜﾃｹﾝ,ﾆﾉﾍｼ,http://www.city.ninohe.lg.jp/forms/top/top.aspx,https://www.city.ninohe.lg.jp/forms/info/info.aspx?info_id=23,,,
32140,岩手県,八幡平市,ｲﾜﾃｹﾝ,ﾊﾁﾏﾝﾀｲｼ,http://www.city.hachimantai.lg.jp/,http://www.city.hachimantai.lg.jp/cat66/post_701.php,,,
32158,岩手県,奥州市,ｲﾜﾃｹﾝ,ｵｳｼｭｳｼ,http://www.city.oshu.iwate.jp/,http://www.kaigiroku.net/kensaku/oshu/oshu.html,,,
32166,岩手県,滝沢市,ｲﾜﾃｹﾝ,ﾀｷｻﾞﾜｼ,http://www.city.takizawa.iwate.jp/,http://www.kaigiroku.net/kensaku/takizawa/takizawa.html,,,
33014,岩手県,雫石町,ｲﾜﾃｹﾝ,ｼｽﾞｸｲｼﾁｮｳ,http://www.town.shizukuishi.iwate.jp/,http://www.town.shizukuishi.iwate.jp/docs/2015012700037/,,,
33022,岩手県,葛巻町,ｲﾜﾃｹﾝ,ｸｽﾞﾏｷﾏﾁ,http://www.town.kuzumaki.iwate.jp/,http://www.town.kuzumaki.iwate.jp/docs/2015112600138/,,,
33031,岩手県,岩手町,ｲﾜﾃｹﾝ,ｲﾜﾃﾏﾁ,http://town.iwate.iwate.jp/,http://town.iwate.iwate.jp/gikai/minutes/minutes/,,,
33219,岩手県,紫波町,ｲﾜﾃｹﾝ,ｼﾜﾁｮｳ,http://www.town.shiwa.iwate.jp/,http://www.kaigiroku.net/kensaku/shiwa/shiwa.html,,,
33227,岩手県,矢巾町,ｲﾜﾃｹﾝ,ﾔﾊﾊﾞﾁｮｳ,http://www.town.yahaba.iwate.jp/,http://www.town.yahaba.iwate.jp/field_information/gyousei/gyousei-5_1.html,,,
33669,岩手県,西和賀町,ｲﾜﾃｹﾝ,ﾆｼﾜｶﾞﾏﾁ,http://www.town.nishiwaga.lg.jp/,"http://www.town.nishiwaga.lg.jp/index.cfm/19,0,92,html",,,
33812,岩手県,金ケ崎町,ｲﾜﾃｹﾝ,ｶﾈｶﾞｻｷﾁｮｳ,http://www.town.kanegasaki.iwate.jp/,http://www.kaigiroku.net/kensaku/kanegasaki/kanegasaki.html,,,
34029,岩手県,平泉町,ｲﾜﾃｹﾝ,ﾋﾗｲｽﾞﾐﾁｮｳ,http://www.town.hiraizumi.iwate.jp/site/,http://www.town.hiraizumi.iwate.jp/site/entry/cat259/cat263/cat273/cat523/post_705.php,,,
34410,岩手県,住田町,ｲﾜﾃｹﾝ,ｽﾐﾀﾁｮｳ,http://www.town.sumita.iwate.jp/,http://www.town.sumita.iwate.jp/bunya/gikaikekka/,,,
34614,岩手県,大槌町,ｲﾜﾃｹﾝ,ｵｵﾂﾁﾁｮｳ,http://www.town.otsuchi.iwate.jp/,http://www.town.otsuchi.iwate.jp/gyosei/soshiki/gikai/,,,
34827,岩手県,山田町,ｲﾜﾃｹﾝ,ﾔﾏﾀﾞﾏﾁ,http://www.town.yamada.iwate.jp/,http://www.town.yamada.iwate.jp/12_gikai/kaigiroku.html,,,
34835,岩手県,岩泉町,ｲﾜﾃｹﾝ,ｲﾜｲｽﾞﾐﾁｮｳ,https://www.town.iwaizumi.iwate.jp/,http://www.town.iwaizumi.iwate.jp/docs/2016050600013/,,,
34843,岩手県,田野畑村,ｲﾜﾃｹﾝ,ﾀﾉﾊﾀﾑﾗ,https://www.vill.tanohata.iwate.jp/,,,,
34851,岩手県,普代村,ｲﾜﾃｹﾝ,ﾌﾀﾞｲﾑﾗ,http://www.vill.fudai.iwate.jp/,,,,
35017,岩手県,軽米町,ｲﾜﾃｹﾝ,ｶﾙﾏｲﾏﾁ,http://www.town.karumai.iwate.jp/,,,,
35033,岩手県,野田村,ｲﾜﾃｹﾝ,ﾉﾀﾞﾑﾗ,http://www.vill.noda.iwate.jp/,http://www.vill.noda.iwate.jp/gikaidayori/218.html,,,
35068,岩手県,九戸村,ｲﾜﾃｹﾝ,ｸﾉﾍﾑﾗ,http://www.vill.kunohe.iwate.jp/,,,,
35076,岩手県,洋野町,ｲﾜﾃｹﾝ,ﾋﾛﾉﾁｮｳ,http://www.town.hirono.iwate.jp/,http://www.town.hirono.iwate.jp/zokusei/paper/,,,
35246,岩手県,一戸町,ｲﾜﾃｹﾝ,ｲﾁﾉﾍﾏﾁ,http://www.town.ichinohe.iwate.jp/,http://www.town.ichinohe.iwate.jp/04_right/03_gikai/#tayori,,,
40002,宮城県,,ﾐﾔｷﾞｹﾝ,,http://www.pref.miyagi.jp/,http://www.kaigiroku.net/kensaku/pref_miyagi/pref_miyagi.html,,,
41009,宮城県,仙台市,ﾐﾔｷﾞｹﾝ,ｾﾝﾀﾞｲｼ,http://www.city.sendai.jp/index.html,http://asp.db-search.com/sendai-c/dsweb.cgi/,,,
42021,宮城県,石巻市,ﾐﾔｷﾞｹﾝ,ｲｼﾉﾏｷｼ,http://www.city.ishinomaki.lg.jp/,http://www.kaigiroku.net/kensaku/ishinomaki/ishinomaki.html,,,
42030,宮城県,塩竈市,ﾐﾔｷﾞｹﾝ,ｼｵｶﾞﾏｼ,http://www.city.shiogama.miyagi.jp/,http://www.city.shiogama.miyagi.jp/gikai/shise/shiogamashi/joho/kaigiroku.html,,,
42056,宮城県,気仙沼市,ﾐﾔｷﾞｹﾝ,ｹｾﾝﾇﾏｼ,http://www.city.kesennuma.lg.jp/www/toppage/0000000000000/APM03000.html,http://www.db-search.com/kesennuma-c/index.php/,,,
42064,宮城県,白石市,ﾐﾔｷﾞｹﾝ,ｼﾛｲｼｼ,http://www.city.shiroishi.miyagi.jp/,http://asp.db-search.com/shiroishi-c/dsweb.cgi/,,,
42072,宮城県,名取市,ﾐﾔｷﾞｹﾝ,ﾅﾄﾘｼ,http://www.city.natori.miyagi.jp/,http://asp.db-search.com/natori-c/dsweb.cgi/,,,
42081,宮城県,角田市,ﾐﾔｷﾞｹﾝ,ｶｸﾀﾞｼ,http://www.city.kakuda.miyagi.jp/,http://www.db-search.com/kakuda-c/index.php/,,,
42099,宮城県,多賀城市,ﾐﾔｷﾞｹﾝ,ﾀｶﾞｼﾞｮｳｼ,http://www.city.tagajo.miyagi.jp/index.html,http://www.city.tagajo.miyagi.jp/gikai/shise/shigikai/terekai/kaigiroku/index.html,,,
42111,宮城県,岩沼市,ﾐﾔｷﾞｹﾝ,ｲﾜﾇﾏｼ,http://www.city.iwanuma.miyagi.jp/,http://asp.db-search.com/iwanuma-c/dsweb.cgi/,,,
42129,宮城県,登米市,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,http://www.city.tome.miyagi.jp/,http://tome-city.gikai-search.com/,,,
42137,宮城県,栗原市,ﾐﾔｷﾞｹﾝ,ｸﾘﾊﾗｼ,http://www.kuriharacity.jp/,http://www.db-search.com/kurihara-c/index.php/,,,
42145,宮城県,東松島市,ﾐﾔｷﾞｹﾝ,ﾋｶﾞｼﾏﾂｼﾏｼ,http://www.city.higashimatsushima.miyagi.jp/,http://www.city.higashimatsushima.miyagi.jp/gikai/kaigiroku/kaigiroku.htm,,,
42153,宮城県,大崎市,ﾐﾔｷﾞｹﾝ,ｵｵｻｷｼ,http://www.city.osaki.miyagi.jp/,http://www.kaigiroku.net/kensaku/oosaki/oosaki.html,,,
43010,宮城県,蔵王町,ﾐﾔｷﾞｹﾝ,ｻﾞｵｳﾏﾁ,http://www.town.zao.miyagi.jp/,,,,
43028,宮城県,七ヶ宿町,ﾐﾔｷﾞｹﾝ,ｼﾁｶｼｭｸﾏﾁ,http://www.town.shichikashuku.miyagi.jp/,,,,
43214,宮城県,大河原町,ﾐﾔｷﾞｹﾝ,ｵｵｶﾞﾜﾗﾏﾁ,http://www.town.ogawara.miyagi.jp/,,,,
43222,宮城県,村田町,ﾐﾔｷﾞｹﾝ,ﾑﾗﾀﾏﾁ,http://www.town.murata.miyagi.jp/,,,,
43231,宮城県,柴田町,ﾐﾔｷﾞｹﾝ,ｼﾊﾞﾀﾏﾁ,http://www.town.shibata.miyagi.jp/,,,,
