budget_line_id,jurisdiction_code,jurisdiction_label,fiscal_year,direction,phase_id,phase_label,fund_code,fund_label,fund_source,kan_code,kan_label,kan_source,kou_code,kou_label,kou_source,moku_code,moku_label,moku_source,jikou_code,jikou_label,jikou_source,setsu_code,setsu_label,setsu_source,saisaisetsu_code,saisaisetsu_label,saisaisetsu_source,hierarchy_path,value,currency,source_amount,source_amount_unit,source_row,cofog_division_code,cofog_division_label,cofog_status,cofog_consolidation,cofog_consolidation_scope,cofog_counterpart_ids,cofog_decided_at_level,cofog_basis,cofog_rule_id
132047:2024:expenditure:approved:ee81fa46b8989ab3,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,01,議会費,01議会費,01,議会費,01議会費,01,議会費,01議会費,08,自動車管理費,08自動車管理費,11,役務費,11役務費,01,洗濯代,01洗濯代,会計01/款01/項01/目01/事項08/節11/細々節01,11000,JPY,11,千円,57,01,一般公共サービス,assigned,retained,,,款,議会。COFOG 01.1 立法機関・行政機関,gikai
132047:2024:expenditure:approved:a858cc17678d1430,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,01,議会費,01議会費,01,議会費,01議会費,01,議会費,01議会費,08,自動車管理費,08自動車管理費,12,委託料,12委託料,01,議長車運行管理業務委託料,01議長車運行管理業務委託料,会計01/款01/項01/目01/事項08/節12/細々節01,7027000,JPY,7027,千円,58,01,一般公共サービス,assigned,retained,,,款,議会。COFOG 01.1 立法機関・行政機関,gikai
132047:2024:expenditure:approved:685f17205cabf51c,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,01,議会費,01議会費,01,議会費,01議会費,01,議会費,01議会費,08,自動車管理費,08自動車管理費,13,使用料及び賃借料,13使用料及び賃借料,01,自動車借上料,01自動車借上料,会計01/款01/項01/目01/事項08/節13/細々節01,886000,JPY,886,千円,59,01,一般公共サービス,assigned,retained,,,款,議会。COFOG 01.1 立法機関・行政機関,gikai
132047:2024:expenditure:approved:810be57666ae2f8b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,01,議会費,01議会費,01,議会費,01議会費,01,議会費,01議会費,09,政務活動費,09政務活動費,18,負担金補助及び交付金,18負担金補助及び交付金,01,政務活動費交付金,01政務活動費交付金,会計01/款01/項01/目01/事項09/節18/細々節01,9072000,JPY,9072,千円,60,01,一般公共サービス,assigned,retained,,,款,議会。COFOG 01.1 立法機関・行政機関,gikai
132047:2024:expenditure:approved:695a768ada961723,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,02,給料,02給料,01,特別職給料　４人,01特別職給料　４人,会計01/款02/項01/目01/事項01/節02/細々節01,43680000,JPY,43680,千円,61,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:d6cf4662f581d8ca,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,02,給料,02給料,01,一般職給料　１７３人,01一般職給料　１７３人,会計01/款02/項01/目01/事項01/節02/細々節01,716045000,JPY,716045,千円,62,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:df6e228a76b3dbb3,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,03,職員手当等,03職員手当等,01,職員手当,01職員手当,会計01/款02/項01/目01/事項01/節03/細々節01,1379129000,JPY,1379129,千円,63,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:4e1c340923cc1067,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,03,職員手当等,03職員手当等,01,児童手当,01児童手当,会計01/款02/項01/目01/事項01/節03/細々節01,7400000,JPY,7400,千円,64,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:5251c5d5d931e005,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,04,共済費,04共済費,01,共済組合市負担金,01共済組合市負担金,会計01/款02/項01/目01/事項01/節04/細々節01,287306000,JPY,287306,千円,65,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:b8be607fc876da9b,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,04,共済費,04共済費,01,地方公務員災害補償基金負担金,01地方公務員災害補償基金負担金,会計01/款02/項01/目01/事項01/節04/細々節01,1602000,JPY,1602,千円,66,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:55f4b45ff1cd6b2a,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,04,共済費,04共済費,01,再任用職員共済費,01再任用職員共済費,会計01/款02/項01/目01/事項01/節04/細々節01,1740000,JPY,1740,千円,67,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:699253b13dba11e7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,08,旅費,08旅費,01,職員普通旅費,01職員普通旅費,会計01/款02/項01/目01/事項01/節08/細々節01,2130000,JPY,2130,千円,68,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:10f87022d43bba58,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,08,旅費,08旅費,01,職員管外旅費,01職員管外旅費,会計01/款02/項01/目01/事項01/節08/細々節01,2072000,JPY,2072,千円,69,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:477bef199d065c59,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,01,職員人件費その他,01職員人件費その他,18,負担金補助及び交付金,18負担金補助及び交付金,01,会議負担金,01会議負担金,会計01/款02/項01/目01/事項01/節18/細々節01,162000,JPY,162,千円,70,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:2c02d67b77015e27,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,01,報酬,01報酬,01,月額職員報酬　１８人,01月額職員報酬　１８人,会計01/款02/項01/目01/事項02/節01/細々節01,39189000,JPY,39189,千円,71,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:0361298f6072e100,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,01,報酬,01報酬,01,時間額職員報酬,01時間額職員報酬,会計01/款02/項01/目01/事項02/節01/細々節01,34028000,JPY,34028,千円,72,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:9179c5534224e012,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,03,職員手当等,03職員手当等,01,月額職員期末・勤勉手当,01月額職員期末・勤勉手当,会計01/款02/項01/目01/事項02/節03/細々節01,13512000,JPY,13512,千円,73,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:ada9c52a187cab45,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,04,共済費,04共済費,01,月額職員共済費,01月額職員共済費,会計01/款02/項01/目01/事項02/節04/細々節01,9028000,JPY,9028,千円,74,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:aef90ea75ec1d0e8,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,04,共済費,04共済費,01,時間額職員共済費,01時間額職員共済費,会計01/款02/項01/目01/事項02/節04/細々節01,1675000,JPY,1675,千円,75,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:c93a2ea16c3e03b9,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,10,需用費,10需用費,01,諸消耗品費,01諸消耗品費,会計01/款02/項01/目01/事項02/節10/細々節01,702000,JPY,702,千円,76,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:e200959998d1fefe,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,10,需用費,10需用費,02,法規追録代,02法規追録代,会計01/款02/項01/目01/事項02/節10/細々節02,573000,JPY,573,千円,77,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:893a77e569ea0577,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,10,需用費,10需用費,03,新聞雑誌購読料,03新聞雑誌購読料,会計01/款02/項01/目01/事項02/節10/細々節03,54000,JPY,54,千円,78,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:359994ca350363d7,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,10,需用費,10需用費,01,諸印刷費,01諸印刷費,会計01/款02/項01/目01/事項02/節10/細々節01,84000,JPY,84,千円,79,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:3c91f8ec0d6d3798,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,11,役務費,11役務費,01,郵便料,01郵便料,会計01/款02/項01/目01/事項02/節11/細々節01,9000,JPY,9,千円,80,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
132047:2024:expenditure:approved:20565540d5699ebe,132047,三鷹市,2024,expenditure,approved,当初予算,01,一般会計,01一般会計,02,総務費,02総務費,01,総務管理費,01総務管理費,01,一般管理費,01一般管理費,02,職員人事管理費,02職員人事管理費,11,役務費,11役務費,02,システムサービス利用料,02システムサービス利用料,会計01/款02/項01/目01/事項02/節11/細々節02,715000,JPY,715,千円,81,01,一般公共サービス,assigned,retained,,,款,総務・徴税・戸籍・選挙・統計・監査。COFOG 01 一般公共サービス,somu
