budget_line_id,fiscal_year,source_row,fund_code,fund_label,kan_code,kan_label,kou_code,kou_label,moku_code,moku_label,setsu_code,setsu_label,saisetsu_code,saisetsu_label,saisaisetsu_code,saisaisetsu_label,value,source_amount
132047:2024:revenue:approved:f51858f6afcd2564,2024,138,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,02,障害者自立支援介護給付費負担金,07,自立生活援助給付費負担金,"",0,1638000,1638
132047:2024:revenue:approved:c1e4556d9a78f0fc,2024,139,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,03,障害者自立支援訓練等給付費負担金,01,就労移行支援給付費負担金,"",0,89921000,89921
132047:2024:revenue:approved:ca4e67dcd5047d0f,2024,140,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,03,障害者自立支援訓練等給付費負担金,02,就労継続支援給付費負担金,"",0,293677000,293677
132047:2024:revenue:approved:15240fb1376393f2,2024,141,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,03,障害者自立支援訓練等給付費負担金,03,就労定着支援給付費負担金,"",0,7702000,7702
132047:2024:revenue:approved:cdb7b89a39b7824b,2024,142,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,03,障害者自立支援訓練等給付費負担金,04,共同生活援助給付費負担金,"",0,301671000,301671
132047:2024:revenue:approved:c6371d05d6b29c5e,2024,143,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,03,障害者自立支援訓練等給付費負担金,05,自立訓練給付費負担金,"",0,29963000,29963
132047:2024:revenue:approved:01f565d005c361a7,2024,144,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,04,障害者自立支援医療給付費負担金,01,更生医療給付費負担金,"",0,137500000,137500
132047:2024:revenue:approved:7dd8d6a3228479af,2024,145,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,04,障害者自立支援医療給付費負担金,02,育成医療給付費負担金,"",0,193000,193
132047:2024:revenue:approved:202d72171eeb6b78,2024,146,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,05,障害者自立支援補装具費支給事業負担金,01,障害者自立支援補装具費支給事業負担金,"",0,17000000,17000
132047:2024:revenue:approved:096d138bbe986613,2024,147,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,06,障害児通所支援給付費負担金,01,児童発達支援給付費負担金,"",0,124776000,124776
132047:2024:revenue:approved:8221dfdfea71e099,2024,148,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,06,障害児通所支援給付費負担金,02,医療型児童発達支援給付費負担金,"",0,721000,721
132047:2024:revenue:approved:cdf7a616af7f62a8,2024,149,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,06,障害児通所支援給付費負担金,03,放課後等デイサービス給付費負担金,"",0,238434000,238434
132047:2024:revenue:approved:d70fa7abdbdbcf22,2024,150,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,06,障害児通所支援給付費負担金,04,障がい児相談支援給付費負担金,"",0,8458000,8458
132047:2024:revenue:approved:379d1313f0c3443e,2024,151,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,06,障害児通所支援給付費負担金,05,保育所等訪問支援給付費負担金,"",0,2047000,2047
132047:2024:revenue:approved:f25f84bb186e39b6,2024,152,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,07,特別障害者手当等負担金,01,特別障害者手当等負担金,"",0,54717000,54717
132047:2024:revenue:approved:e679b205bd13ef2f,2024,153,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,08,国民健康保険保険基盤安定負担金,01,保険基盤安定負担金,"",0,122127000,122127
132047:2024:revenue:approved:ec48c2a8a6dbbfb6,2024,154,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,09,国民健康保険未就学児均等割保険税負担金,01,未就学児均等割保険税負担金,"",0,6514000,6514
132047:2024:revenue:approved:1a53ade4704cb02c,2024,155,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,10,国民健康保険産前産後保険税負担金,01,産前産後保険税負担金,"",0,1545000,1545
132047:2024:revenue:approved:b455e6cd1c4f40ff,2024,156,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,11,介護保険低所得者保険料軽減負担金,01,介護保険低所得者保険料軽減負担金,"",0,70741000,70741
132047:2024:revenue:approved:25f0279d0792d8b6,2024,157,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,12,児童扶養手当負担金,01,児童扶養手当負担金,"",0,113235000,113235
132047:2024:revenue:approved:33f3fffc37e10127,2024,158,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,13,児童手当等負担金,01,３歳未満被用者児童手当負担金,"",0,423339000,423339
132047:2024:revenue:approved:466efd5eba4ff980,2024,159,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,13,児童手当等負担金,02,３歳から高校生等被用者児童手当負担金,"",0,1259849000,1259849
132047:2024:revenue:approved:8e39d3c9b0af1d13,2024,160,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,13,児童手当等負担金,03,非被用者児童手当負担金,"",0,359512000,359512
132047:2024:revenue:approved:ce63d593d85095f6,2024,161,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,13,児童手当等負担金,04,特例給付負担金,"",0,92213000,92213
132047:2024:revenue:approved:5e2ff4ed4735992b,2024,162,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,14,施設型給付費負担金,01,私立保育園給付費負担金,"",0,1603583000,1603583
132047:2024:revenue:approved:cd53baafbfc8d368,2024,163,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,14,施設型給付費負担金,02,公私連携型保育園給付費負担金,"",0,206733000,206733
132047:2024:revenue:approved:6c88b80970035201,2024,164,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,14,施設型給付費負担金,03,認定こども園施設給付費負担金,"",0,78373000,78373
132047:2024:revenue:approved:a84afd327a159be3,2024,165,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,15,地域型保育給付費負担金,01,小規模保育施設給付費負担金,"",0,28144000,28144
132047:2024:revenue:approved:48e3b763eb6450cb,2024,166,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,15,地域型保育給付費負担金,02,家庭的保育施設給付費負担金,"",0,52290000,52290
132047:2024:revenue:approved:7f8c7b4fcd9656bc,2024,167,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,15,地域型保育給付費負担金,03,事業所内保育施設給付費負担金,"",0,22673000,22673
132047:2024:revenue:approved:a7e7280fabd36688,2024,168,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,16,子育てのための施設等利用給付費負担金,01,子育てのための施設等利用給付費負担金,"",0,60190000,60190
132047:2024:revenue:approved:e813c9ab50f33f4d,2024,169,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,17,児童福祉費負担金,01,母子生活支援施設入所措置費負担金,"",0,17104000,17104
132047:2024:revenue:approved:01cf7b2a9d43311f,2024,170,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,17,児童福祉費負担金,02,入院助産措置費負担金,"",0,1070000,1070
132047:2024:revenue:approved:e782019dc4af6b02,2024,171,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,01,中国残留邦人等生活支援給付費等負担金,"",0,10837000,10837
132047:2024:revenue:approved:f696a47dc0c28c1d,2024,172,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,02,中国残留邦人等介護支援給付費負担金,"",0,900000,900
132047:2024:revenue:approved:152b38a867277909,2024,173,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,03,中国残留邦人等医療支援給付費負担金,"",0,12825000,12825
132047:2024:revenue:approved:81db479e977f83df,2024,174,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,04,中国残留邦人等配偶者支援金負担金,"",0,530000,530
132047:2024:revenue:approved:3a1c7ba9c328f3b2,2024,175,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,05,生活扶助費等負担金,"",0,2282718000,2282718
132047:2024:revenue:approved:66a27f3b67abfec6,2024,176,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,06,介護扶助費負担金,"",0,116120000,116120
132047:2024:revenue:approved:62dd39d4e836ed6d,2024,177,01,一般会計,15,国庫支出金,01,国庫負担金,01,民生費国庫負担金,18,生活保護費等負担金,07,医療扶助費負担金,"",0,2308993000,2308993
132047:2024:revenue:approved:201439571e70abe2,2024,178,01,一般会計,15,国庫支出金,01,国庫負担金,02,衛生費国庫負担金,01,母子保健衛生費負担金,01,未熟児養育医療給付費負担金,"",0,4496000,4496
132047:2024:revenue:approved:e7ed17b56d03abce,2024,179,01,一般会計,15,国庫支出金,01,国庫負担金,02,衛生費国庫負担金,02,新型コロナウイルスワクチン接種対策費負担金,01,新型コロナウイルスワクチン接種対策費負担金,"",0,10523000,10523
132047:2024:revenue:approved:ec29d15286c3b64e,2024,180,01,一般会計,15,国庫支出金,01,国庫負担金,03,教育費国庫負担金,01,施設型給付費負担金,01,幼稚園施設給付費負担金,"",0,152584000,152584
132047:2024:revenue:approved:c53b6b69163e7678,2024,181,01,一般会計,15,国庫支出金,01,国庫負担金,03,教育費国庫負担金,01,施設型給付費負担金,02,認定こども園施設給付費負担金,"",0,33353000,33353
132047:2024:revenue:approved:a928b673eee8a3aa,2024,182,01,一般会計,15,国庫支出金,01,国庫負担金,03,教育費国庫負担金,02,子育てのための施設等利用給付費負担金,01,子育てのための施設等利用給付費負担金,"",0,179551000,179551
132047:2024:revenue:approved:90b0b5fdd06c81a5,2024,183,01,一般会計,15,国庫支出金,02,国庫補助金,01,総務費国庫補助金,01,物価高騰対応重点支援地方創生臨時交付金,01,物価高騰対応重点支援地方創生臨時交付金,"",0,1546439000,1546439
132047:2024:revenue:approved:dc0a0f3d60a00c6d,2024,184,01,一般会計,15,国庫支出金,02,国庫補助金,01,総務費国庫補助金,02,社会保障・税番号制度事務費補助金,01,社会保障・税番号制度事務費補助金,"",0,169244000,169244
132047:2024:revenue:approved:076c1055f7c3d81d,2024,185,01,一般会計,15,国庫支出金,02,国庫補助金,01,総務費国庫補助金,03,デジタル田園都市国家構想交付金,01,デジタル田園都市国家構想交付金,"",0,32790000,32790
132047:2024:revenue:approved:f08a95c026b31eb6,2024,186,01,一般会計,15,国庫支出金,02,国庫補助金,01,総務費国庫補助金,04,社会保障・税番号制度システム整備費補助金,01,社会保障・税番号制度システム整備費補助金,"",0,10712000,10712
132047:2024:revenue:approved:e391aa3a5504cdfd,2024,187,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,01,生活困窮者支援等のための地域づくり事業交付金,"",0,6000000,6000
132047:2024:revenue:approved:bdd46f0ca78065ba,2024,188,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,02,多機関協働事業等交付金,"",0,21000000,21000
132047:2024:revenue:approved:54a53cf326fe2b4f,2024,189,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,03,相談支援事業交付金,"",0,5206000,5206
132047:2024:revenue:approved:2905cd3539097ae0,2024,190,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,04,自立相談支援事業交付金,"",0,28308000,28308
132047:2024:revenue:approved:d61b185164b57eb9,2024,191,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,05,地域活動支援センター機能強化事業交付金,"",0,4342000,4342
132047:2024:revenue:approved:cddf384692670568,2024,192,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,06,地域介護予防活動支援事業交付金,"",0,511000,511
132047:2024:revenue:approved:52c11e4533ecbdb1,2024,193,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,07,地域包括支援センター運営費交付金,"",0,85548000,85548
132047:2024:revenue:approved:b95d05cc029b61ba,2024,194,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,08,生活支援体制整備事業交付金,"",0,13516000,13516
132047:2024:revenue:approved:494d6003ffa0c283,2024,195,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,09,利用者支援事業交付金,"",0,24817000,24817
132047:2024:revenue:approved:1724180d1eb95a0e,2024,196,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,01,重層的支援体制整備事業交付金,10,地域子育て支援拠点事業交付金,"",0,46987000,46987
132047:2024:revenue:approved:c626b2523eac4fda,2024,197,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,02,食品ロス削減総合対策事業補助金,01,フードバンク活動支援事業補助金,"",0,467000,467
132047:2024:revenue:approved:4313ec72bbb1244e,2024,198,01,一般会計,15,国庫支出金,02,国庫補助金,02,民生費国庫補助金,03,地域生活支援事業費等補助金,01,地域生活支援事業費等補助金,"",0,40955000,40955
